scenario,date,hour,is_peak,base_demand_orders,demand_orders,active_workers,total_capacity,fulfilled_orders,unfilled_orders,fulfillment_rate,utilization,wait_pressure_index,service_quality_score,avg_worker_earnings,platform_revenue,worker_cost,platform_margin
baseline,2025-02-04,22,FALSE,4158,4158,11397.706833901844,26011.34031986386,4158,0,1,0.159853354301189,0.159853354301189,1,8.181440503451839,58212,33264,24948
baseline,2025-02-04,23,FALSE,6519,6519,11397.706833901844,26011.34031986386,6519,0,1,0.25062145663526963,0.25062145663526963,1,12.827034786436396,91266,52152,39114
baseline,2025-02-05,0,FALSE,11538,11538,11397.706833901844,26011.34031986386,11538,0,1,0.44357575803923005,0.44357575803923005,1,22.702611959794933,161532,92304,69228
baseline,2025-02-05,1,FALSE,22005,22005,11397.706833901844,26011.34031986386,22005,0,1,0.8459771672433054,0.8459771672433054,1,43.29788318385227,308070,176040,132030
baseline,2025-02-05,2,FALSE,36569,36569,11397.706833901844,26011.34031986386,26011.34031986386,10557.659680136141,0.7112948212930039,1,1.405886799769163,0.5941132002308369,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,3,TRUE,44832,44832,11397.706833901844,26011.34031986386,26011.34031986386,18820.65968013614,0.5801958493902538,1,1.723555935553368,0.27644406444663194,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,4,TRUE,37208,37208,11397.706833901844,26011.34031986386,26011.34031986386,11196.659680136141,0.6990792388697017,1,1.430453007897701,0.5695469921022991,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,5,FALSE,30111,30111,11397.706833901844,26011.34031986386,26011.34031986386,4099.659680136141,0.8638484381077964,1,1.1576104741133,0.8423895258867,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,6,FALSE,27219,27219,11307.22041625206,25776.075633974415,25776.075633974415,1442.9243660255852,0.9469883402760724,1,1.0559792105871897,0.9440207894128103,51.590489274503554,360865.0588756418,206208.60507179532,154656.45380384647
baseline,2025-02-05,7,FALSE,27607,27607,11319.085176318504,25806.92401014717,25806.92401014717,1800.0759898528304,0.9347963925869225,1,1.069751667775092,0.930248332224908,51.53641169072204,361296.9361420604,206455.39208117736,154841.54406088302
baseline,2025-02-05,8,FALSE,28441,28441,11348.274186023331,25882.815435379725,25882.815435379725,2558.1845646202746,0.9100529318722874,1,1.0988371829566672,0.9011628170433328,51.40385436999347,362359.4160953162,207062.5234830378,155296.89261227837
baseline,2025-02-05,9,FALSE,32155,32155,11397.706833901844,26011.34031986386,26011.34031986386,6143.659680136141,0.8089361007577005,1,1.2361915843084974,0.7638084156915026,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,10,FALSE,33285,33285,11397.706833901844,26011.34031986386,26011.34031986386,7273.659680136141,0.7814733459475397,1,1.2796341745827502,0.7203658254172498,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,11,FALSE,34884,34884,11397.706833901844,26011.34031986386,26011.34031986386,8872.659680136141,0.7456524572831057,1,1.341107362059326,0.6588926379406741,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,12,TRUE,40495,40495,11397.706833901844,26011.34031986386,26011.34031986386,14483.659680136141,0.642334617109862,1,1.5568209673945763,0.4431790326054237,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,13,TRUE,41525,41525,11397.706833901844,26011.34031986386,26011.34031986386,15513.659680136141,0.6264019342531935,1,1.5964190806534087,0.40358091934659135,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,14,TRUE,38209,38209,11397.706833901844,26011.34031986386,26011.34031986386,12197.659680136141,0.6807647496627459,1,1.468936222822061,0.531063777177939,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,15,FALSE,35967,35967,11397.706833901844,26011.34031986386,26011.34031986386,9955.659680136141,0.7232001645915384,1,1.382743048136331,0.617256951863669,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,16,FALSE,34999,34999,11397.706833901844,26011.34031986386,26011.34031986386,8987.659680136141,0.743202386350006,1,1.3455285106270596,0.6544714893729404,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,17,FALSE,31314,31314,11397.706833901844,26011.34031986386,26011.34031986386,5302.659680136141,0.8306616950841113,1,1.20385953260881,0.79614046739119,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-05,18,FALSE,25278,25278,11295.458531754135,25745.494734279815,25278,0,1,0.9818416876775977,0.9818416876775977,1,50.706438405042526,353892,202224,151668
baseline,2025-02-05,19,FALSE,13901,13901,11397.706833901844,26011.34031986386,13901,0,1,0.5344207499136191,0.5344207499136191,1,27.35214151959693,194614,111208,83406
baseline,2025-02-05,20,FALSE,7620,7620,11397.706833901844,26011.34031986386,7620,0,1,0.29294914857505056,0.29294914857505056,1,14.993404674435551,106680,60960,45720
baseline,2025-02-05,21,FALSE,5067,5067,11397.706833901844,26011.34031986386,5067,0,1,0.19479965037136235,0.19479965037136235,1,9.970023816977026,70938,40536,30402
baseline,2025-02-05,22,FALSE,4723,4723,11397.706833901844,26011.34031986386,4723,0,1,0.18157464943831544,0.18157464943831544,1,9.293156204377835,66122,37784,28338
baseline,2025-02-05,23,FALSE,6935,6935,11397.706833901844,26011.34031986386,6935,0,1,0.26661448101941937,0.26661448101941937,1,13.645572364463327,97090,55480,41610
baseline,2025-02-06,0,FALSE,12624,12624,11397.706833901844,26011.34031986386,12624,0,1,0.4853267784266979,0.4853267784266979,1,24.839467271663306,176736,100992,75744
baseline,2025-02-06,1,FALSE,23618,23618,11397.706833901844,26011.34031986386,23618,0,1,0.9079885815020399,0.9079885815020399,1,46.471683937115344,330652,188944,141708
baseline,2025-02-06,2,TRUE,38499,38499,11397.706833901844,26011.34031986386,26011.34031986386,12487.659680136141,0.6756367780945962,1,1.4800852061667809,0.5199147938332191,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,3,TRUE,48133,48133,11397.706833901844,26011.34031986386,26011.34031986386,22121.65968013614,0.5404055496200914,1,1.8504621218324024,0.14953787816759756,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,4,TRUE,42258,42258,11397.706833901844,26011.34031986386,26011.34031986386,16246.659680136141,0.6155364740371967,1,1.6245990971764417,0.3754009028235583,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,5,FALSE,33923,33923,11397.706833901844,26011.34031986386,26011.34031986386,7911.659680136141,0.7667759431613907,1,1.3041619379411338,0.6958380620588662,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,6,FALSE,30759,30759,11397.706833901844,26011.34031986386,26011.34031986386,4747.659680136141,0.8456497389337709,1,1.1825226851732256,0.8174773148267744,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,7,FALSE,31958,31958,11397.706833901844,26011.34031986386,26011.34031986386,5946.659680136141,0.8139226584850071,1,1.2286179645881188,0.7713820354118812,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,8,FALSE,31896,31896,11397.706833901844,26011.34031986386,26011.34031986386,5884.659680136141,0.8155047755161732,1,1.226234388838558,0.7737656111614419,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,9,FALSE,34596,34596,11397.706833901844,26011.34031986386,26011.34031986386,8584.659680136141,0.7518597618182408,1,1.3300352682549144,0.6699647317450856,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,10,FALSE,35197,35197,11397.706833901844,26011.34031986386,26011.34031986386,9185.659680136141,0.739021516602661,1,1.3531405751175922,0.6468594248824078,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,11,FALSE,36555,36555,11397.706833901844,26011.34031986386,26011.34031986386,10543.659680136141,0.7115672362156712,1,1.4053485729870043,0.5946514270129957,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,12,TRUE,42363,42363,11397.706833901844,26011.34031986386,26011.34031986386,16351.659680136141,0.6140108188717479,1,1.6286357980426334,0.37136420195736664,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,13,TRUE,43986,43986,11397.706833901844,26011.34031986386,26011.34031986386,17974.65968013614,0.5913549838554053,1,1.6910316600029098,0.30896833999709017,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,14,TRUE,39997,39997,11397.706833901844,26011.34031986386,26011.34031986386,13985.659680136141,0.6503322829178153,1,1.5376754718577816,0.46232452814221836,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,15,TRUE,37456,37456,11397.706833901844,26011.34031986386,26011.34031986386,11444.659680136141,0.6944505638579629,1,1.439987310895944,0.560012689104056,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,16,FALSE,36405,36405,11397.706833901844,26011.34031986386,26011.34031986386,10393.659680136141,0.7144991160517472,1,1.3995818574638732,0.6004181425361268,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,17,FALSE,34562,34562,11397.706833901844,26011.34031986386,26011.34031986386,8550.659680136141,0.7525993958643556,1,1.3287281460696714,0.6712718539303286,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-06,18,FALSE,29199,29199,11378.031220556262,25960.183725165345,25960.183725165345,3238.816274834655,0.8890778357192145,1,1.1247609149890185,0.8752390850109815,51.26941755575357,363442.5721523148,207681.46980132276,155761.10235099206
baseline,2025-02-06,19,FALSE,16445,16445,11397.706833901844,26011.34031986386,16445,0,1,0.6322242451859195,0.6322242451859195,1,32.357813631376985,230230,131560,98670
baseline,2025-02-06,20,FALSE,9344,9344,11397.706833901844,26011.34031986386,9344,0,1,0.35922793232090183,0.35922793232090183,1,18.385613291066377,130816,74752,56064
baseline,2025-02-06,21,FALSE,6052,6052,11397.706833901844,26011.34031986386,6052,0,1,0.23266774897325534,0.23266774897325534,1,11.908147649564823,84728,48416,36312
baseline,2025-02-06,22,FALSE,5553,5553,11397.706833901844,26011.34031986386,5553,0,1,0.2134838086663065,0.2134838086663065,1,10.926296083614254,77742,44424,33318
baseline,2025-02-06,23,FALSE,8225,8225,11397.706833901844,26011.34031986386,8225,0,1,0.31620823451834523,0.31620823451834523,1,16.18382591171029,115150,65800,49350
baseline,2025-02-07,0,FALSE,12705,12705,11397.706833901844,26011.34031986386,12705,0,1,0.48844080480918856,0.48844080480918856,1,24.99884598276951,177870,101640,76230
baseline,2025-02-07,1,FALSE,22119,22119,11397.706833901844,26011.34031986386,22119,0,1,0.8503598710408848,0.8503598710408848,1,43.52219396244619,309666,176952,132714
baseline,2025-02-07,2,FALSE,36472,36472,11397.706833901844,26011.34031986386,26011.34031986386,10460.659680136141,0.713186562838996,1,1.4021576570642051,0.5978423429357949,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,3,TRUE,43316,43316,11397.706833901844,26011.34031986386,26011.34031986386,17304.65968013614,0.6005019004493457,1,1.6652736639995918,0.33472633600040824,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,4,FALSE,35152,35152,11397.706833901844,26011.34031986386,26011.34031986386,9140.659680136141,0.7399675785122855,1,1.351410560460653,0.648589439539347,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,5,FALSE,30463,30463,11397.706833901844,26011.34031986386,26011.34031986386,4451.659680136141,0.8538666684129553,1,1.1711430332075807,0.8288569667924193,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,6,FALSE,29583,29583,11395.15410034194,26004.703212608107,26004.703212608107,3578.2967873918933,0.8790421259712708,1,1.1376019083216067,0.8623980916783933,51.19237778378045,364065.8449765135,208037.62570086485,156028.21927564862
baseline,2025-02-07,7,FALSE,30857,30857,11397.706833901844,26011.34031986386,26011.34031986386,4845.659680136141,0.8429640055696879,1,1.1862902726483378,0.8137097273516622,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,8,FALSE,32740,32740,11397.706833901844,26011.34031986386,26011.34031986386,6728.659680136141,0.7944819890001179,1,1.258681774848708,0.741318225151292,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,9,FALSE,36351,36351,11397.706833901844,26011.34031986386,26011.34031986386,10339.659680136141,0.7155605160755923,1,1.3975058398755462,0.6024941601244538,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,10,TRUE,37108,37108,11397.706833901844,26011.34031986386,26011.34031986386,11096.659680136141,0.7009631432538498,1,1.4266085308822802,0.5733914691177198,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,11,TRUE,39606,39606,11397.706833901844,26011.34031986386,26011.34031986386,13594.659680136141,0.6567525203217659,1,1.5226435667274871,0.47735643327251287,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,12,TRUE,44914,44914,11397.706833901844,26011.34031986386,26011.34031986386,18902.65968013614,0.5791365792372948,1,1.726708406706013,0.273291593293987,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,13,TRUE,49026,49026,11397.706833901844,26011.34031986386,26011.34031986386,23014.65968013614,0.5305621572199213,1,1.8847933015801086,0.1152066984198914,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,14,TRUE,49796,49796,11397.706833901844,26011.34031986386,26011.34031986386,23784.65968013614,0.5223580271480411,1,1.9143957745988474,0.08560422540115264,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,15,TRUE,46536,46536,11397.706833901844,26011.34031986386,26011.34031986386,20524.65968013614,0.558950926591539,1,1.7890658238961354,0.21093417610386456,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,16,TRUE,44629,44629,11397.706833901844,26011.34031986386,26011.34031986386,18617.65968013614,0.5828349351288145,1,1.7157516472120644,0.2842483527879356,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,17,TRUE,46776,46776,11397.706833901844,26011.34031986386,26011.34031986386,20764.65968013614,0.5560830408727523,1,1.7982925687331448,0.2017074312668552,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,18,TRUE,43830,43830,11397.706833901844,26011.34031986386,26011.34031986386,17818.65968013614,0.5934597380758353,1,1.6850342758588537,0.3149657241411463,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-07,19,FALSE,20609,20609,11397.706833901844,26011.34031986386,20609,0,1,0.7923082681080337,0.7923082681080337,1,40.551059965281134,288526,164872,123654
baseline,2025-02-07,20,FALSE,12834,12834,11397.706833901844,26011.34031986386,12834,0,1,0.49340018015908116,0.49340018015908116,1,25.252671337494206,179676,102672,77004
baseline,2025-02-07,21,FALSE,8576,8576,11397.706833901844,26011.34031986386,8576,0,1,0.32970234884247157,0.32970234884247157,1,16.87446699317051,120064,68608,51456
baseline,2025-02-07,22,FALSE,7417,7417,11397.706833901844,26011.34031986386,7417,0,1,0.2851448602337467,0.2851448602337467,1,14.59397407746568,103838,59336,44502
baseline,2025-02-07,23,FALSE,9095,9095,11397.706833901844,26011.34031986386,9095,0,1,0.34965518455250455,0.34965518455250455,1,17.89567132729545,127330,72760,54570
baseline,2025-02-08,0,FALSE,11234,11234,11397.706833901844,26011.34031986386,11234,0,1,0.4318885479123514,0.4318885479123514,1,22.104449883544486,157276,89872,67404
baseline,2025-02-08,1,FALSE,14269,14269,11397.706833901844,26011.34031986386,14269,0,1,0.548568425330367,0.548568425330367,1,28.07623245400536,199766,114152,85614
baseline,2025-02-08,2,FALSE,18712,18712,11397.706833901844,26011.34031986386,18712,0,1,0.7193785391255046,0.7193785391255046,1,36.818449903942,261968,149696,112272
baseline,2025-02-08,3,FALSE,23872,23872,11397.706833901844,26011.34031986386,23872,0,1,0.9177535531212082,0.9177535531212082,1,46.97146409292985,334208,190976,143232
baseline,2025-02-08,4,FALSE,28976,28976,11368.946180608733,25936.562621301768,25936.562621301768,3039.4373786982324,0.8951050048765105,1,1.1171873629931954,0.8828126370068046,51.3103874661728,363111.87669822475,207492.50097041414,155619.3757278106
baseline,2025-02-08,5,FALSE,32065,32065,11397.706833901844,26011.34031986386,26011.34031986386,6053.659680136141,0.8112066215457309,1,1.2327315549946187,0.7672684450053813,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,6,FALSE,34361,34361,11397.706833901844,26011.34031986386,26011.34031986386,8349.659680136141,0.7570018427829184,1,1.321000747268676,0.678999252731324,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,7,FALSE,35936,35936,11397.706833901844,26011.34031986386,26011.34031986386,9924.659680136141,0.7238240293817859,1,1.3815512602615507,0.6184487397384493,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,8,TRUE,37247,37247,11397.706833901844,26011.34031986386,26011.34031986386,11235.659680136141,0.698347258030549,1,1.431952353933715,0.5680476460662851,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,9,TRUE,38349,38349,11397.706833901844,26011.34031986386,26011.34031986386,12337.659680136141,0.6782794941162444,1,1.47431849064365,0.52568150935635,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,10,TRUE,39287,39287,11397.706833901844,26011.34031986386,26011.34031986386,13275.659680136141,0.6620851762634933,1,1.5103796850482953,0.48962031495170466,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,11,TRUE,41364,41364,11397.706833901844,26011.34031986386,26011.34031986386,15352.659680136141,0.6288400618862745,1,1.5902294726585813,0.4097705273414187,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,12,TRUE,44682,44682,11397.706833901844,26011.34031986386,26011.34031986386,18670.65968013614,0.5821435996567714,1,1.7177892200302372,0.28221077996976285,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,13,TRUE,49320,49320,11397.706833901844,26011.34031986386,26011.34031986386,23308.65968013614,0.527399438764474,1,1.8960960640054452,0.10390393599455483,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,14,TRUE,51869,51869,11397.706833901844,26011.34031986386,26011.34031986386,25857.65968013614,0.5014814305242796,1,1.9940917831285165,0.005908216871483463,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,15,TRUE,48321,48321,11397.706833901844,26011.34031986386,26011.34031986386,22309.65968013614,0.5383030218717298,1,1.8576897386213933,0.1423102613786067,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,16,TRUE,37869,37869,11397.706833901844,26011.34031986386,26011.34031986386,11857.659680136141,0.6868768734284998,1,1.455865000969631,0.544134999030369,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,17,TRUE,37596,37596,11397.706833901844,26011.34031986386,26011.34031986386,11584.659680136141,0.6918645685675034,1,1.4453695787175327,0.5546304212824673,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,18,FALSE,36227,36227,11397.706833901844,26011.34031986386,26011.34031986386,10215.659680136141,0.7180097805466602,1,1.3927386883764246,0.6072613116235754,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,19,FALSE,36017,36017,11397.706833901844,26011.34031986386,26011.34031986386,10005.659680136141,0.7221961940157109,1,1.3846652866440414,0.6153347133559586,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-08,20,FALSE,28830,28830,11363.148850956619,25921.48956420627,25921.48956420627,2908.5104357937307,0.8991151427057326,1,1.1122046026170485,0.8877953973829515,51.336565353536656,362900.85389888776,207371.91651365015,155528.9373852376
baseline,2025-02-08,21,FALSE,21921,21921,11397.706833901844,26011.34031986386,21921,0,1,0.8427478065503521,0.8427478065503521,1,43.13260155751991,306894,175368,131526
baseline,2025-02-08,22,FALSE,16723,16723,11397.706833901844,26011.34031986386,16723,0,1,0.6429118912887887,0.6429118912887887,1,32.90481710900075,234122,133784,100338
baseline,2025-02-08,23,FALSE,13809,13809,11397.706833901844,26011.34031986386,13809,0,1,0.5308838310594322,0.5308838310594322,1,27.17111878599482,193326,110472,82854
baseline,2025-02-09,0,FALSE,10355,10355,11397.706833901844,26011.34031986386,10355,0,1,0.39809559494680424,0.39809559494680424,1,20.374895722280858,144970,82840,62130
baseline,2025-02-09,1,FALSE,12504,12504,11397.706833901844,26011.34031986386,12504,0,1,0.4807134060081932,0.4807134060081932,1,24.603350662617075,175056,100032,75024
baseline,2025-02-09,2,FALSE,16331,16331,11397.706833901844,26011.34031986386,16331,0,1,0.6278415413883399,0.6278415413883399,1,32.13350285278307,228634,130648,97986
baseline,2025-02-09,3,FALSE,19546,19546,11397.706833901844,26011.34031986386,19546,0,1,0.7514414774341126,0.7514414774341126,1,38.45946033681329,273644,156368,117276
baseline,2025-02-09,4,FALSE,24572,24572,11335.95179251693,25850.777212263078,24572,0,1,0.9505323495010257,0.9505323495010257,1,48.91413932549008,344008,196576,147432
baseline,2025-02-09,5,FALSE,30075,30075,11397.706833901844,26011.34031986386,26011.34031986386,4063.659680136141,0.864882471150918,1,1.1562264623877487,0.8437735376122513,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-09,6,FALSE,31889,31889,11397.706833901844,26011.34031986386,26011.34031986386,5877.659680136141,0.8156837881358417,1,1.2259652754474786,0.7740347245525214,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-09,7,FALSE,33228,33228,11397.706833901844,26011.34031986386,26011.34031986386,7216.659680136141,0.782813901524734,1,1.2774428226839605,0.7225571773160395,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-09,8,FALSE,34210,34210,11397.706833901844,26011.34031986386,26011.34031986386,8198.659680136141,0.7603431838603876,1,1.3151955869753909,0.6848044130246091,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-09,9,FALSE,35153,35153,11397.706833901844,26011.34031986386,26011.34031986386,9141.659680136141,0.7399465285996603,1,1.3514490052308072,0.6485509947691928,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-09,10,FALSE,35943,35943,11397.706833901844,26011.34031986386,26011.34031986386,9931.659680136141,0.7236830626231494,1,1.38182037365263,0.61817962634737,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-09,11,TRUE,37827,37827,11397.706833901844,26011.34031986386,26011.34031986386,11815.659680136141,0.6876395252032638,1,1.4542503206231543,0.5457496793768457,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-09,12,TRUE,42874,42874,11397.706833901844,26011.34031986386,26011.34031986386,16862.65968013614,0.6066926416910915,1,1.6482810755914326,0.35171892440856745,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-02-09,13,TRUE,45269,45269,11397.706833901844,26011.34031986386,26011.34031986386,19257.65968013614,0.5745949837607162,1,1.7403563001107563,0.25964369988924374,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
